,Open,High,Low,Close,Adj Close,Volume,Month,Day
0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
1,0.0,0.006396588486140775,0.004999999999999893,0.007112375533428139,0.007112444765512649,-0.5210326953748006,2,1
2,0.005685856432125158,0.0028248587570620654,0.003553660270078085,0.0021186440677967155,0.0021181289171046114,-0.5810613943808534,2,2
3,0.004240282685512353,0.010563380281690238,0.0056657223796034994,0.010570824524312794,0.010570732689723084,1.6299056135121708,2,3
4,0.012667135819845132,0.0055749128919859725,0.0021126760563381364,0.004184100418409997,0.004184309166258338,0.0039667548167736655,2,4
5,0.0,-0.0006930006930007115,0.005621925509486925,-0.000694444444444442,-0.0006947737417977162,-0.0741298212605832,2,5
6,0.0,0.001386962552011095,0.004192872117400492,0.0,0.0,0.2113391587075797,2,8
7,-0.0034746351633078154,-0.006925207756232732,-0.0076548364648573175,-0.006949270326615742,-0.00694902787556495,-0.7951685958731757,2,9
8,-0.0034867503486750717,-0.001394700139469962,-0.0007012622720897754,0.0013995801259623075,0.0013990556512983865,2.108927108927109,2,10
9,0.002799160251924393,0.008379888268156499,0.0056140350877194045,0.004891684136967056,0.004892266352434449,-0.9486301369863014,2,11
10,0.002093510118632347,-0.005540166204986097,-0.004187020237264472,-0.0076495132127955,-0.007649362120188741,1.1794871794871793,2,12
11,-0.009052924791086325,-0.009052924791086325,-0.026629292221443612,-0.02522775052557813,-0.025228009217942438,7.818823529411764,2,16
12,-0.022487702037948032,-0.0210822206605763,-0.0028797696184305055,-0.0007189072609633529,-0.0007185972103536109,-0.43729989327641405,2,17
13,0.01078360891444996,0.009332376166546918,-0.010830324909747335,-0.0007194244604316058,-0.0007192768433617047,0.7927927927927927,2,18
14,-0.012091038406827903,-0.008534850640113834,0.012408759124087565,0.003599712023038215,0.0036000323548965873,-0.9076963766199418,2,19
15,0.00647948164146861,0.0050215208034434244,0.005046863734679219,0.0035868005738881603,0.0035861441382101233,13.716332378223496,2,22
16,0.003576537911301969,0.0021413276231263545,-0.002152080344332896,-0.0007147962830593713,-0.0007147306653642049,-0.2723909657320872,2,23
17,-0.0028510334996436626,0.008547008547008517,0.005751258087706601,0.012875536480686733,0.012875892174757597,-0.9296226919989297,2,24
18,0.011436740528949274,0.0028248587570620654,0.00929235167977116,0.0021186440677967155,0.0021181289171046114,0.6920152091254752,2,25
19,0.004946996466431042,0.0014084507042253502,0.0014164305949009304,0.0014094432699083281,0.0014102713272525769,0.4876404494382023,2,26
20,0.002812939521800173,0.002812939521800173,0.0007072135785006761,-0.0028149190710766714,-0.002816212041651611,0.004531722054380571,3,1
21,-0.005610098176718092,0.008415147265077083,0.0007067137809186885,0.014820042342978068,0.014820607592424873,1.7428571428571429,3,2
22,0.015514809590973178,0.004867872044506338,0.015536723163841915,0.004172461752433909,0.004172039404803041,0.5356359649122806,3,3
23,0.004166666666666652,0.0006920415224913601,-0.0013908205841446364,-0.005540166204986097,-0.005539072049720817,-0.6804712602641914,3,4
24,-0.0055325034578146415,-0.0013831258644536604,-0.0034818941504177747,-0.0027855153203342198,-0.0027855336556839028,-0.553072625698324,3,5
25,-0.0020862308762169546,0.013850415512465464,0.002795248078266921,0.022346368715083775,0.022346002385528863,0.27,3,8
26,0.018118466898954688,-0.001366120218579181,0.014634146341463428,-0.003415300546448119,-0.0034151020092241247,2.3326771653543306,3,9
27,-0.001368925393566034,0.0,-0.002060439560439553,0.0020562028786841324,0.0020560519031775915,0.14825753101004135,3,10
28,0.002741603838245288,0.0034199726402188713,0.002064693737095613,-0.002735978112175075,-0.002735842161028401,-0.6352880658436214,3,11
29,-0.011619958988380086,-0.013633265167007469,-0.015109890109890056,-0.010288065843621408,-0.010288281115188758,8.077574047954865,3,12
30,-0.0027662517289073207,0.0020732550103663705,0.00557880055788007,0.00485100485100487,0.004850754391604095,-0.5170913610938471,3,15
31,0.00554785020804438,0.0027586206896552667,0.00554785020804438,0.0,0.0,-0.9009009009009009,3,16
32,-0.0013793103448276334,-0.004126547455295726,-0.0075862068965517615,-0.006206896551724128,-0.006206131520070213,-0.29220779220779225,3,17
33,-0.0006906077348066697,0.005524861878453136,0.005559416261292638,0.006245662734212454,0.006244888117052705,1.7201834862385321,3,18
